Customer Code,Agenda Appointments,Appointments Completed,Customer Code,Customer Type Group,Shop Code - Descr,Service Category Descr,Service Descr
1440982,01,01,1440982,CUSTOMER,8F6-EL PRAT DE LLOBREGAT,Pre-Sales,ENTREGA DE LA VENTA
1441214,01,01,1441214,CUSTOMER,941-PALMA - COMTE DE SALLENT,Pre-Sales,ENTREGA DE LA VENTA
1442818,01,01,1442818,CUSTOMER,8BF-ZARAGOZA - DR. IRANZO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
144392,01,,144392,CUSTOMER,81B-SANTANDER - ISABEL LA CATOLICA,Pre-Sales,ENTREGA DE LA PRUEBA
1445701,01,01,1445701,CUSTOMER,818-MURCIA - LIBERTAD,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1446586,01,,1446586,PROSPECT,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1447594,01,01,1447594,CUSTOMER,883-ZAMORA - AMARGURA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1447603,01,01,1447603,PROSPECT,8CE-BARCELONA - PI I MARGALL,1st APPS,OPORTUNIDAD POTENCIAL
1447904,01,01,1447904,CUSTOMER,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1448415,01,01,1448415,CUSTOMER,905-PALAMOS,Pre-Sales,ENTREGA DE LA VENTA
1448718,01,,1448718,LEAD,811-PAMPLONA/IRUÑA - DEL VINCULO,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
1448724,01,01,1448724,CUSTOMER,872-LORCA - DONANTES DE SANGRE,Pre-Sales,1° CONTROL PRUEBA
1449550,01,,1449550,CUSTOMER,97A-HUELVA - ALCALDE FEDERICO MOLINA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1449828,01,01,1449828,PROSPECT,A98-BARCELONA - MAJOR DE SARRIA,Pre-Sales,ENTREGA DE LA VENTA
14500178,01,01,14500178,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,1° CONTROL PRUEBA
14500178,01,01,14500178,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,ENTREGA DE LA PRUEBA
14500179,01,01,14500179,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14500249,01,01,14500249,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,1° CONTROL PRUEBA
14500249,01,01,14500249,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,ENTREGA DE LA PRUEBA
14500489,01,01,14500489,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14500979,01,,14500979,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,EXAMEN TELEMARKETING LE
14501239,01,01,14501239,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
145013J8,01,,145013J8,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
145013LS,02,,145013LS,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,ENTREGA DE LA VENTA
145013OB,01,01,145013OB,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145013OF,01,01,145013OF,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145013WO,01,01,145013WO,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,EXAMEN TELEMARKETING LE
145013WW,01,01,145013WW,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145013XS,01,01,145013XS,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
1450143T,01,01,1450143T,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1450146U,01,01,1450146U,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
1450148C,01,01,1450148C,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145014BP,01,01,145014BP,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145014I1,01,01,145014I1,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,2° CONTROL PRUEBA
145014JG,01,01,145014JG,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
145014MS,01,,145014MS,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145014MV,01,01,145014MV,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145014NZ,01,01,145014NZ,PROSPECT,066-A CORUÑA – FRANCISCO MARIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
145014OY,01,01,145014OY,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,CIERRE DE LA PRUEBA
145014PA,01,,145014PA,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,ENTREGA DE LA PRUEBA
145014RE,01,01,145014RE,CUSTOMER,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,OPORTUNIDAD POTENCIAL
145015A7,01,,145015A7,PROSPECT,145-ORENSE - ALFÉREZ PROVISIONAL,1st APPS,EXAMEN TELEMARKETING LE
145015G6,01,01,145015G6,LEAD,816-ORENSE - DE ZAMORA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
145015OI,02,02,145015OI,LEAD,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,2° CONTROL PRUEBA
145015QE,01,01,145015QE,LEAD,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,ENTREGA DE LA VENTA
145015QF,01,01,145015QF,LEAD,145-ORENSE - ALFÉREZ PROVISIONAL,Pre-Sales,CIERRE DE LA PRUEBA
1450622,02,02,1450622,PROSPECT,8E2-BADALONA - MARTI I PUJOL,Pre-Sales,ENTREGA DE LA VENTA
1451434,01,01,1451434,CUSTOMER,826-GIJON/XIXON - MENENDEZ PELAYO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1452410,01,01,1452410,CUSTOMER,92D-MAHON,Pre-Sales,1° CONTROL PRUEBA
1453055,01,01,1453055,CUSTOMER,9BA-VITORIA-GASTEIZ - GORBEA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1453501,01,,1453501,CUSTOMER,876-MATARO - CAMI RAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1453571,01,01,1453571,CUSTOMER,88A-VALENCIA - MANUEL CANDELA,Pre-Sales,ENTREGA DE LA VENTA
1453741,01,01,1453741,CUSTOMER,9D7-MADRID - ALBERTO PALACIOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1453741,01,01,1453741,CUSTOMER,9D7-MADRID - ALBERTO PALACIOS,Pre-Sales,ENTREGA DE LA VENTA
1454243,01,01,1454243,PROSPECT,9BE-VALENCIA - PRIMADO REIG 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1455677,01,,1455677,PROSPECT,A83-VALENCIA - DEL CID,1st APPS,OPORTUNIDAD POTENCIAL
1456345,01,01,1456345,CUSTOMER,953-SANTANDER - RUALASAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1456962,01,01,1456962,CUSTOMER,923-SAN PEDRO DEL PINATAR,Pre-Sales,1° CONTROL PRUEBA
1458778,01,01,1458778,CUSTOMER,9DB-ONDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1459407,01,01,1459407,CUSTOMER,807-ALICANTE/ALACANT - ALFONSO X EL SABIO,Pre-Sales,ENTREGA DE LA VENTA
14600179,01,01,14600179,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600179,01,01,14600179,CUSTOMER,146-AVILES - DR. GRAIÑO,Pre-Sales,ENTREGA DE LA VENTA
14600605,01,01,14600605,LEAD,A07-AVILES - SANTA APOLONIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600744,01,01,14600744,CUSTOMER,050-OVIEDO - URÍA 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600886,01,,14600886,PROSPECT,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600888,01,01,14600888,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
146008GK,01,,146008GK,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,OPORTUNIDAD POTENCIAL
146008K0,01,01,146008K0,LEAD,A07-AVILES - SANTA APOLONIA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
146008NA,01,01,146008NA,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
146009SC,01,01,146009SC,PROSPECT,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600A02,01,01,14600A02,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600AT2,01,,14600AT2,PROSPECT,050-OVIEDO - URÍA 1,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600B95,01,,14600B95,CUSTOMER,146-AVILES - DR. GRAIÑO,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
14600BLF,01,01,14600BLF,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600BW8,01,,14600BW8,CUSTOMER,163-MADRID - DEL MEDITERRANEO,1st APPS,OPORTUNIDAD POTENCIAL
14600C7G,02,02,14600C7G,LEAD,A07-AVILES - SANTA APOLONIA,Pre-Sales,ENTREGA DE LA VENTA
14600CC2,01,,14600CC2,PROSPECT,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600CDZ,01,01,14600CDZ,LEAD,A4B-LA BAÑEZA,1st APPS,OPORTUNIDAD POTENCIAL
14600CNZ,01,01,14600CNZ,PROSPECT,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600CS8,01,01,14600CS8,CUSTOMER,146-AVILES - DR. GRAIÑO,Pre-Sales,ENTREGA DE LA VENTA
14600CXP,01,01,14600CXP,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,OPORTUNIDAD POTENCIAL
14600CYJ,01,01,14600CYJ,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,OPORTUNIDAD POTENCIAL
14600CZX,01,01,14600CZX,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600D77,01,,14600D77,PROSPECT,146-AVILES - DR. GRAIÑO,1st APPS,OPORTUNIDAD POTENCIAL
14600DNA,01,01,14600DNA,LEAD,146-AVILES - DR. GRAIÑO,1st APPS,EXAMEN TELEMARKETING LE
14600DRT,01,01,14600DRT,CUSTOMER,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600EE2,01,,14600EE2,LEAD,146-AVILES - DR. GRAIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14600EHP,01,01,14600EHP,PROSPECT,146-AVILES - DR. GRAIÑO,Pre-Sales,2° CONTROL PRUEBA
14600EHR,01,01,14600EHR,LEAD,146-AVILES - DR. GRAIÑO,Pre-Sales,ENTREGA DE LA VENTA
1460270,01,,1460270,CUSTOMER,826-GIJON/XIXON - MENENDEZ PELAYO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1460667,01,,1460667,CUSTOMER,842-ALICANTE/ALACANT - ASTURIAS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1462131,01,,1462131,LEAD,AA8-BARCELONA - MUNTANER,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1464557,01,01,1464557,CUSTOMER,85A-HUELVA - BERDIGÓN,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1466060,01,01,1466060,CUSTOMER,8B0-BARCELONA - SANT ANTONI Mª CLARET,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1466632,01,01,1466632,CUSTOMER,96F-SAN FERNANDO - SAN RAFAEL,Pre-Sales,ENTREGA DE LA VENTA
1467563,01,01,1467563,CUSTOMER,9BA-VITORIA-GASTEIZ - GORBEA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1467759,01,01,1467759,CUSTOMER,824-OVIEDO - URÍA 2,Pre-Sales,ENTREGA DE LA VENTA
1468378,01,01,1468378,CUSTOMER,B0F-BURRIANA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1468971,01,,1468971,PROSPECT,9B2-MONFORTE DE LEMOS,1st APPS,OPORTUNIDAD POTENCIAL
1469054,01,01,1469054,CUSTOMER,83E-GRANADA - CARRERA DE LA VIRGEN,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14700128,01,,14700128,CUSTOMER,054-CHICLANA DE LA FRONTERA,1st APPS,OPORTUNIDAD POTENCIAL
14701170,01,01,14701170,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
14701496,01,01,14701496,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
14701496,02,01,14701496,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
14701555,01,01,14701555,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14701842,01,,14701842,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14702005,01,01,14702005,CUSTOMER,076-SAN FERNANDO - ROSARIO,Pre-Sales,2° CONTROL PRUEBA
14702005,01,,14702005,CUSTOMER,076-SAN FERNANDO - ROSARIO,Pre-Sales,3° CONTROL PRUEBA
14702208,01,01,14702208,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,3° CONTROL PRUEBA
14702216,01,01,14702216,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14702297,01,01,14702297,LEAD,85F-CADIZ - NOVENA,Pre-Sales,1° CONTROL PRUEBA
14702297,01,01,14702297,LEAD,85F-CADIZ - NOVENA,Pre-Sales,CIERRE DE LA PRUEBA
14702840,01,,14702840,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703027,01,,14703027,CUSTOMER,054-CHICLANA DE LA FRONTERA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147031B3,01,01,147031B3,CUSTOMER,076-SAN FERNANDO - ROSARIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147031D9,01,01,147031D9,LEAD,BC2-ALICANTE/ALACANT - DEL PADRE ESPLA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147031PO,01,,147031PO,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147031T3,01,,147031T3,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147031V8,01,,147031V8,LEAD,85F-CADIZ - NOVENA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1470329W,01,01,1470329W,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147032E8,01,01,147032E8,LEAD,85F-CADIZ - NOVENA,Pre-Sales,3° CONTROL PRUEBA
147032J4,02,01,147032J4,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147032JN,01,,147032JN,PROSPECT,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147032R4,01,01,147032R4,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147032RD,01,01,147032RD,PROSPECT,147-CADIZ - BRASIL,1st APPS,EXAMEN TELEMARKETING LE
147032WX,01,01,147032WX,LEAD,147-CADIZ - BRASIL,1st APPS,EXAMEN TELEMARKETING LE
1470339N,01,01,1470339N,PROSPECT,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
147033C8,01,,147033C8,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147033HT,01,01,147033HT,LEAD,85F-CADIZ - NOVENA,Pre-Sales,IMPRESIONES CONDUCTO AUDITIVO
147033JS,01,,147033JS,LEAD,85F-CADIZ - NOVENA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147033MM,01,,147033MM,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,3° CONTROL PRUEBA
147033MM,01,01,147033MM,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147033Q1,01,,147033Q1,PROSPECT,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
147033VE,01,,147033VE,LEAD,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
1470346J,01,,1470346J,CUSTOMER,076-SAN FERNANDO - ROSARIO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1470347W,01,01,1470347W,LEAD,993-ZARAGOZA - FERNANDO EL CATOLICO,Pre-Sales,3° CONTROL PRUEBA
1470347W,01,01,1470347W,LEAD,993-ZARAGOZA - FERNANDO EL CATOLICO,Pre-Sales,ENTREGA DE LA PRUEBA
147035TR,01,01,147035TR,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
147035WF,01,,147035WF,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
147036CV,01,01,147036CV,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147036DV,01,01,147036DV,LEAD,BA1-PUERTO REAL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147036DV,02,02,147036DV,LEAD,BA1-PUERTO REAL,Pre-Sales,ENTREGA DE LA VENTA
147036XY,01,01,147036XY,CUSTOMER,056-CORDOBA - JOSE CRUZ CONDE,Pre-Sales,1° CONTROL PRUEBA
147037GD,01,01,147037GD,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147037U6,02,02,147037U6,LEAD,BA1-PUERTO REAL,Pre-Sales,1° CONTROL PRUEBA
147037UD,01,01,147037UD,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147037UD,01,01,147037UD,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,ENTREGA DE LA PRUEBA
147038E4,01,01,147038E4,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
147038E4,01,01,147038E4,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,ENTREGA DE LA PRUEBA
147038EB,01,01,147038EB,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147038KJ,02,01,147038KJ,CUSTOMER,201-JEREZ DE LA FRONTERA - PORVERA,Pre-Sales,2° CONTROL PRUEBA
147038KJ,01,01,147038KJ,CUSTOMER,201-JEREZ DE LA FRONTERA - PORVERA,Pre-Sales,3° CONTROL PRUEBA
14703A0H,01,01,14703A0H,CUSTOMER,065-MADRID - MARCELO USERA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703A7F,01,01,14703A7F,LEAD,85F-CADIZ - NOVENA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703A9Q,01,,14703A9Q,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
14703AAQ,01,,14703AAQ,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
14703AQD,01,01,14703AQD,LEAD,85F-CADIZ - NOVENA,Pre-Sales,1° CONTROL PRUEBA
14703AQD,01,01,14703AQD,LEAD,85F-CADIZ - NOVENA,Pre-Sales,3° CONTROL PRUEBA
14703CN9,01,01,14703CN9,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703CX2,01,,14703CX2,LEAD,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
14703CXD,01,,14703CXD,PROSPECT,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703DOX,01,,14703DOX,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
14703EXQ,01,,14703EXQ,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
14703EXV,01,,14703EXV,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14703F8Y,01,,14703F8Y,CUSTOMER,147-CADIZ - BRASIL,Pre-Sales,CIERRE DE LA PRUEBA
14703FAG,01,01,14703FAG,PROSPECT,147-CADIZ - BRASIL,Pre-Sales,ENTREGA DE LA PRUEBA
14703G4V,01,,14703G4V,CUSTOMER,147-CADIZ - BRASIL,1st APPS,OPORTUNIDAD POTENCIAL
14703H25,01,,14703H25,CUSTOMER,147-CADIZ - BRASIL,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1470730,01,01,1470730,CUSTOMER,B35-CABRA,Pre-Sales,ENTREGA DE LA VENTA
1470870,01,01,1470870,CUSTOMER,81E-LUGO - RUA DO PROGRESO,Pre-Sales,1° CONTROL PRUEBA
1471152,01,01,1471152,CUSTOMER,81B-SANTANDER - ISABEL LA CATOLICA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
147280,01,01,147280,PROSPECT,81B-SANTANDER - ISABEL LA CATOLICA,Pre-Sales,3° CONTROL PRUEBA
1472852,01,01,1472852,CUSTOMER,9F3-DON BENITO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1473255,01,01,1473255,CUSTOMER,824-OVIEDO - URÍA 2,Pre-Sales,CIERRE DE LA PRUEBA
1474438,01,,1474438,CUSTOMER,8F8-SANT CUGAT DEL VALLES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1475547,01,01,1475547,PROSPECT,9A9-ARONA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1478304,01,01,1478304,CUSTOMER,876-MATARO - CAMI RAL,Pre-Sales,ENTREGA DE LA VENTA
1479562,01,,1479562,PROSPECT,94B-SABADELL - MATADEPERA,1st APPS,OPORTUNIDAD POTENCIAL
1479996,01,01,1479996,CUSTOMER,9B5-UBEDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14800131,01,01,14800131,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14800330,01,01,14800330,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD 15 MINUTOS
14800330,01,01,14800330,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14800471,01,01,14800471,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
14800525,01,01,14800525,CUSTOMER,066-A CORUÑA – FRANCISCO MARIÑO,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14800709,01,01,14800709,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14800990,01,01,14800990,CUSTOMER,178-GIJON/XIXON - PALACIO VALDES,1st APPS,OPORTUNIDAD POTENCIAL
14801040,01,01,14801040,CUSTOMER,148-GIJON/XIXON - CORRIDA,Pre-Sales,ENTREGA DE LA PRUEBA
14801384,01,01,14801384,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
14801564,01,01,14801564,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD 15 MINUTOS
14801605,01,01,14801605,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD 15 MINUTOS
14801651,01,01,14801651,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
14801782,01,01,14801782,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14802063,01,01,14802063,CUSTOMER,178-GIJON/XIXON - PALACIO VALDES,Pre-Sales,ENTREGA DE LA PRUEBA
14802068,01,01,14802068,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14802272,01,01,14802272,PROSPECT,148-GIJON/XIXON - CORRIDA,Pre-Sales,2° CONTROL PRUEBA
14802367,01,01,14802367,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14802528,01,01,14802528,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
14802536,01,01,14802536,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
14802560,01,01,14802560,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
14802586,01,01,14802586,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
1480266I,01,01,1480266I,CUSTOMER,178-GIJON/XIXON - PALACIO VALDES,1st APPS,OPORTUNIDAD POTENCIAL
1480269P,01,01,1480269P,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
148026EO,01,01,148026EO,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,EXAMEN TELEMARKETING LE
148026G7,01,01,148026G7,CUSTOMER,178-GIJON/XIXON - PALACIO VALDES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
148026HV,01,01,148026HV,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD 15 MINUTOS
148026JH,01,01,148026JH,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD 15 MINUTOS
148026LN,01,01,148026LN,PROSPECT,178-GIJON/XIXON - PALACIO VALDES,1st APPS,EXAMEN TELEMARKETING LE
148026LQ,01,01,148026LQ,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
148026ML,01,01,148026ML,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
148026PE,01,,148026PE,CUSTOMER,178-GIJON/XIXON - PALACIO VALDES,1st APPS,VISITA COMPLETA /OPORTUNIDAD
148026QC,01,01,148026QC,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
148026QS,01,01,148026QS,CUSTOMER,148-GIJON/XIXON - CORRIDA,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1480270A,01,01,1480270A,PROSPECT,148-GIJON/XIXON - CORRIDA,1st APPS,OPORTUNIDAD POTENCIAL
1480453,01,01,1480453,CUSTOMER,8D7-VALLADOLID - ZORRILLA 2,1st APPS,VISITA COMPLETA /OPORTUNIDAD
1483743,01,01,1483743,CUSTOMER,905-PALAMOS,1st APPS,VISITA COMPLETA /OPORTUNIDAD
